dis,dis_name,dis_group,dis_group_name,dis_system,dis_system_name,dis_name_eng,SexDisease,chronic
M46,其他炎性脊椎病,M45-M49,脊椎病,M00-M99,肌肉骨骼系统和结缔组织疾病,Other inflammatory spondylopathies,0,1
M47,脊椎关节强硬,M45-M49,脊椎病,M00-M99,肌肉骨骼系统和结缔组织疾病,Spondylosis,0,1
M48,其他脊椎病,M45-M49,脊椎病,M00-M99,肌肉骨骼系统和结缔组织疾病,Other spondylopathies,0,2
M49,分类于他处的疾病引起的脊椎病,M45-M49,脊椎病,M00-M99,肌肉骨骼系统和结缔组织疾病,Spondylopathies in diseases classified elsewhere,0,1
M50,颈椎间盘疾患,M50-M54,其他背部病,M00-M99,肌肉骨骼系统和结缔组织疾病,Cervical disc disorders,0,2
M51,其他椎间盘疾患,M50-M54,其他背部病,M00-M99,肌肉骨骼系统和结缔组织疾病,Other intervertebral disc disorders,0,2
M53,"其他背部病,不可归类在他处者",M50-M54,其他背部病,M00-M99,肌肉骨骼系统和结缔组织疾病,"Other dorsopathies, not elsewhere classified",0,0
M54,背痛,M50-M54,其他背部病,M00-M99,肌肉骨骼系统和结缔组织疾病,Dorsalgia,0,0
M60,肌炎,M60-M63,肌肉疾患,M00-M99,肌肉骨骼系统和结缔组织疾病,Myositis,0,0
M61,肌肉钙化和骨化,M60-M63,肌肉疾患,M00-M99,肌肉骨骼系统和结缔组织疾病,Calcification and ossification of muscle,0,0
M62,肌肉其他疾患,M60-M63,肌肉疾患,M00-M99,肌肉骨骼系统和结缔组织疾病,Other disorders of muscle,0,0
M63,分类于他处的疾病引起的肌肉疾患,M60-M63,肌肉疾患,M00-M99,肌肉骨骼系统和结缔组织疾病,Disorders of muscle in diseases classified elsewhere,0,0
M65,滑膜炎和腱鞘炎,M65-M68,滑膜和肌腱疾患,M00-M99,肌肉骨骼系统和结缔组织疾病,Synovitis and tenosynovitis,0,0
M66,滑膜和肌腱的自发性破裂,M65-M68,滑膜和肌腱疾患,M00-M99,肌肉骨骼系统和结缔组织疾病,Spontaneous rupture of synovium and tendon,0,0
M67,滑膜和肌腱的其他疾患,M65-M68,滑膜和肌腱疾患,M00-M99,肌肉骨骼系统和结缔组织疾病,Other disorders of synovium and tendon,0,0
M68,分类于他处的疾病引起的滑膜和肌腱疾患,M65-M68,滑膜和肌腱疾患,M00-M99,肌肉骨骼系统和结缔组织疾病,Disorders of synovium and tendon in diseases classified elsewhere,0,0
M70,与使用、过度使用和压迫有关的软组织疾患,M70-M79,其他软组织疾患,M00-M99,肌肉骨骼系统和结缔组织疾病,"Soft tissue disorders related to use, overuse and pressure",0,0
M71,其他粘液囊病,M70-M79,其他软组织疾患,M00-M99,肌肉骨骼系统和结缔组织疾病,Other bursopathies,0,0
M72,成纤维细胞疾患,M70-M79,其他软组织疾患,M00-M99,肌肉骨骼系统和结缔组织疾病,Fibroblastic disorders,0,0
M73,分类于他处的疾病引起的软组织疾患,M70-M79,其他软组织疾患,M00-M99,肌肉骨骼系统和结缔组织疾病,Soft tissue disorders in diseases classified elsewhere,0,0
M75,肩损害,M70-M79,其他软组织疾患,M00-M99,肌肉骨骼系统和结缔组织疾病,Shoulder lesions,0,0
M76,下肢(不包括足)肌腱端病,M70-M79,其他软组织疾患,M00-M99,肌肉骨骼系统和结缔组织疾病,"Enthesopathies of lower limb, excluding foot",0,0
M77,其他肌腱端病,M70-M79,其他软组织疾患,M00-M99,肌肉骨骼系统和结缔组织疾病,Other enthesopathies,0,0
M79,"其他软组织疾患,不可归类在他处者",M70-M79,其他软组织疾患,M00-M99,肌肉骨骼系统和结缔组织疾病,"Other soft tissue disorders, not elsewhere classified",0,0
M80,骨质疏松伴有病理性骨折,M80-M85,骨密度和结构的疾患,M00-M99,肌肉骨骼系统和结缔组织疾病,Osteoporosis with pathological fracture,0,0
M81,骨质疏松不伴有病理性骨折,M80-M85,骨密度和结构的疾患,M00-M99,肌肉骨骼系统和结缔组织疾病,Osteoporosis without pathological fracture,0,1
M82,分类于他处的疾病引起的骨质疏松,M80-M85,骨密度和结构的疾患,M00-M99,肌肉骨骼系统和结缔组织疾病,Osteoporosis in diseases classified elsewhere,0,1
M83,成人骨软化症,M80-M85,骨密度和结构的疾患,M00-M99,肌肉骨骼系统和结缔组织疾病,Adult osteomalacia,0,1
M84,骨连续性疾患,M80-M85,骨密度和结构的疾患,M00-M99,肌肉骨骼系统和结缔组织疾病,Disorders of continuity of bone,0,0
M85,骨密度和结构的其他疾患,M80-M85,骨密度和结构的疾患,M00-M99,肌肉骨骼系统和结缔组织疾病,Other disorders of bone density and structure,0,0
M86,骨髓炎,M86-M90,其他骨病,M00-M99,肌肉骨骼系统和结缔组织疾病,Osteomyelitis,0,1
M87,骨坏死,M86-M90,其他骨病,M00-M99,肌肉骨骼系统和结缔组织疾病,Osteonecrosis,0,1
M88,骨佩吉特病[畸形性骨炎],M86-M90,其他骨病,M00-M99,肌肉骨骼系统和结缔组织疾病,Paget's disease of bone [osteitis deformans],0,1
M89,骨的其他疾患,M86-M90,其他骨病,M00-M99,肌肉骨骼系统和结缔组织疾病,Other disorders of bone,0,2
M90,分类于他处的疾病引起的骨病,M86-M90,其他骨病,M00-M99,肌肉骨骼系统和结缔组织疾病,Osteopathies in diseases classified elsewhere,0,2
M91,幼年型髋关节和骨盆骨软骨病,M91-M94,软骨病,M00-M99,肌肉骨骼系统和结缔组织疾病,Juvenile osteochondrosis of hip and pelvis,0,1
M92,其他幼年型骨软骨病,M91-M94,软骨病,M00-M99,肌肉骨骼系统和结缔组织疾病,Other juvenile osteochondrosis,0,1
M93,其他骨软骨病,M91-M94,软骨病,M00-M99,肌肉骨骼系统和结缔组织疾病,Other osteochondropathies,0,1
M94,软骨的其他疾患,M91-M94,软骨病,M00-M99,肌肉骨骼系统和结缔组织疾病,Other disorders of cartilage,0,0
M95,肌肉骨骼系统和结缔组织的其他后天性变形,M95-M99,肌肉骨骼系统和结缔组织的其他疾患,M00-M99,肌肉骨骼系统和结缔组织疾病,Other acquired deformities of musculoskeletal system and connective tissue,0,0
M96,"操作后肌肉骨骼疾患,不可归类在他处者",M95-M99,肌肉骨骼系统和结缔组织的其他疾患,M00-M99,肌肉骨骼系统和结缔组织疾病,"Postprocedural musculoskeletal disorders, not elsewhere classified",0,2
M99,"生物力学损害,不可归类在他处者",M95-M99,肌肉骨骼系统和结缔组织的其他疾患,M00-M99,肌肉骨骼系统和结缔组织疾病,"Biomechanical lesions, not elsewhere classified",0,0
N00,急性肾炎综合征,N00-N08,肾小球疾病,N00-N99,泌尿生殖系统疾病,Acute nephritic syndrome,0,0
N01,急进型肾炎综合征,N00-N08,肾小球疾病,N00-N99,泌尿生殖系统疾病,Rapidly progressive nephritic syndrome,0,0
N02,复发性和持续性血尿,N00-N08,肾小球疾病,N00-N99,泌尿生殖系统疾病,Recurrent and persistent haematuria,0,1
N03,"慢性肾炎综合征	",N00-N08,肾小球疾病,N00-N99,泌尿生殖系统疾病,Chronic nephritic syndrome,0,1
N04,"肾病综合征	",N00-N08,肾小球疾病,N00-N99,泌尿生殖系统疾病,Nephrotic syndrome,0,1
N05,"未特指的肾炎综合征	",N00-N08,肾小球疾病,N00-N99,泌尿生殖系统疾病,Unspecified nephritic syndrome,0,1
N06,"孤立性蛋白尿伴有特指的形态学损害	",N00-N08,肾小球疾病,N00-N99,泌尿生殖系统疾病,Isolated proteinuria with specified morphological lesion,0,1
N07,"遗传性肾病,不可归类在他处者	",N00-N08,肾小球疾病,N00-N99,泌尿生殖系统疾病,"Hereditary nephropathy, not elsewhere classified",0,1
N08,分类于他处的疾病引起的肾小球疾患,N00-N08,肾小球疾病,N00-N99,泌尿生殖系统疾病,Glomerular disorders in diseases classified elsewhere,0,1
N10,"急性肾小管-间质肾炎	",N10-N16,"肾小管-间质疾病		",N00-N99,泌尿生殖系统疾病,Acute tubulo-interstitial nephritis,0,0
N11,"慢性肾小管-间质肾炎	",N10-N16,"肾小管-间质疾病		",N00-N99,泌尿生殖系统疾病,Chronic tubulo-interstitial nephritis,0,2
N12,"肾小管-间质肾炎,未特指急性或慢性	",N10-N16,"肾小管-间质疾病		",N00-N99,泌尿生殖系统疾病,"Tubulo-interstitial nephritis, not specified as acute or chronic",0,0
N13,"梗阻性和反流性尿路病	",N10-N16,"肾小管-间质疾病		",N00-N99,泌尿生殖系统疾病,Obstructive and reflux uropathy,0,0
N14,"药物和重金属诱发的肾小管-间质和肾小管情况	",N10-N16,"肾小管-间质疾病		",N00-N99,泌尿生殖系统疾病,Drug- and heavy-metal-induced tubulo-interstitial and tubular conditions,0,1
N15,"其他肾小管-间质疾病	",N10-N16,"肾小管-间质疾病		",N00-N99,泌尿生殖系统疾病,Other renal tubulo-interstitial diseases,0,2
N16,分类于他处的疾病引起的肾小管-间质疾患,N10-N16,"肾小管-间质疾病		",N00-N99,泌尿生殖系统疾病,Renal tubulo-interstitial disorders in diseases classified elsewhere,0,1
N17,"急性肾衰竭	",N17-N19,"肾衰竭		",N00-N99,泌尿生殖系统疾病,Acute renal failure,0,0
N18,"慢性肾病	",N17-N19,"肾衰竭		",N00-N99,泌尿生殖系统疾病,Chronic renal failure,0,1
N19,"未特指的肾衰竭	",N17-N19,"肾衰竭		",N00-N99,泌尿生殖系统疾病,Unspecified renal failure,0,1
N20,"肾和输尿管结石	",N20-N23,"尿石病		",N00-N99,泌尿生殖系统疾病,Calculus of kidney and ureter,0,0
N21,"下泌尿道结石	",N20-N23,"尿石病		",N00-N99,泌尿生殖系统疾病,Calculus of lower urinary tract,0,0
N22,分类于他处的疾病引起的泌尿道结石,N20-N23,"尿石病		",N00-N99,泌尿生殖系统疾病,Calculus of urinary tract in diseases classified elsewhere,0,0
N23,"未特指的肾绞痛	",N20-N23,"尿石病		",N00-N99,泌尿生殖系统疾病,Unspecified renal colic,0,0
N25,"肾小管功能损害所致的疾患	",N25-N29,"肾和输尿管的其他疾患		",N00-N99,泌尿生殖系统疾病,Disorders resulting from impaired renal tubular function,0,1
N26,"未特指的肾挛缩	",N25-N29,"肾和输尿管的其他疾患		",N00-N99,泌尿生殖系统疾病,Unspecified contracted kidney,0,1
N27,"原因不明的小肾	",N25-N29,"肾和输尿管的其他疾患		",N00-N99,泌尿生殖系统疾病,Small kidney of unknown cause,0,0
N28,"肾和输尿管的其他疾患,不可归类在他处者	",N25-N29,"肾和输尿管的其他疾患		",N00-N99,泌尿生殖系统疾病,"Other disorders of kidney and ureter, not elsewhere classified",0,2
N29,分类于他处的疾病引起的肾和输尿管的其他疾患,N25-N29,"肾和输尿管的其他疾患		",N00-N99,泌尿生殖系统疾病,Other disorders of kidney and ureter in diseases classified elsewhere,0,0
N30,"膀胱炎	",N30-N39,"泌尿系统的其他疾病		",N00-N99,泌尿生殖系统疾病,Cystitis,0,2
N31,"膀胱神经肌肉功能不良,不可归类在他处者	",N30-N39,"泌尿系统的其他疾病		",N00-N99,泌尿生殖系统疾病,"Neuromuscular dysfunction of bladder, not elsewhere classified",0,1
N32,"膀胱的其他疾患	",N30-N39,"泌尿系统的其他疾病		",N00-N99,泌尿生殖系统疾病,Other disorders of bladder,0,1
N33,"尿道炎和尿道综合征	",N30-N39,"泌尿系统的其他疾病		",N00-N99,泌尿生殖系统疾病,Bladder disorders in diseases classified elsewhere,0,1
N34,"尿道炎和尿道综合征	",N30-N39,"泌尿系统的其他疾病		",N00-N99,泌尿生殖系统疾病,Urethritis and urethral syndrome,0,0
N35,"尿道狭窄	",N30-N39,"泌尿系统的其他疾病		",N00-N99,泌尿生殖系统疾病,Urethral stricture,0,0
N36,"尿道的其他疾患	",N30-N39,"泌尿系统的其他疾病		",N00-N99,泌尿生殖系统疾病,Other disorders of urethra,0,2
N37,分类于他处的疾病引起的尿道疾患,N30-N39,"泌尿系统的其他疾病		",N00-N99,泌尿生殖系统疾病,Urethral disorders in diseases classified elsewhere,0,0
N39,"泌尿系统的其他疾患	",N30-N39,"泌尿系统的其他疾病		",N00-N99,泌尿生殖系统疾病,Other disorders of urinary system,0,2
N40,"前列腺增生	",N40-N51,"男性生殖器官疾病		",N00-N99,泌尿生殖系统疾病,Hyperplasia of prostate,1,1
N41,"前列腺炎性疾病	",N40-N51,"男性生殖器官疾病		",N00-N99,泌尿生殖系统疾病,Inflammatory diseases of prostate,1,2
N42,"前列腺的其他疾患	",N40-N51,"男性生殖器官疾病		",N00-N99,泌尿生殖系统疾病,Other disorders of prostate,1,2
N43,"鞘膜积液和精子囊肿	",N40-N51,"男性生殖器官疾病		",N00-N99,泌尿生殖系统疾病,Hydrocele and spermatocele,1,0
N44,"睾丸扭转	",N40-N51,"男性生殖器官疾病		",N00-N99,泌尿生殖系统疾病,Torsion of testis,1,0
N45,"睾丸炎和附睾炎	",N40-N51,"男性生殖器官疾病		",N00-N99,泌尿生殖系统疾病,Orchitis and epididymitis,1,0
N46,"男性不育症	",N40-N51,"男性生殖器官疾病		",N00-N99,泌尿生殖系统疾病,Male infertility,1,0
N47,"包皮过长、包茎和嵌顿包茎	",N40-N51,"男性生殖器官疾病		",N00-N99,泌尿生殖系统疾病,"Redundant prepuce, phimosis and paraphimosis",1,2
N48,"阴茎的其他疾患	",N40-N51,"男性生殖器官疾病		",N00-N99,泌尿生殖系统疾病,Other disorders of penis,1,1
N49,"男性生殖器官炎性疾患,不可归类在他处者	",N40-N51,"男性生殖器官疾病		",N00-N99,泌尿生殖系统疾病,"Inflammatory disorders of male genital organs, not elsewhere classified",1,0
N50,"男性生殖器官的其他疾患	",N40-N51,"男性生殖器官疾病		",N00-N99,泌尿生殖系统疾病,Other disorders of male genital organs,1,2
N51,分类于他处的疾病引起的男性生殖器官疾患,N40-N51,"男性生殖器官疾病		",N00-N99,泌尿生殖系统疾病,Disorders of male genital organs in diseases classified elsewhere,1,0
N60,"良性乳腺发育不良	",N60-N64,"乳房疾患		",N00-N99,泌尿生殖系统疾病,Benign mammary dysplasia,2,2
N61,"乳房炎性疾患	",N60-N64,"乳房疾患		",N00-N99,泌尿生殖系统疾病,Inflammatory disorders of breast,2,0
N62,"乳房肥大	",N60-N64,"乳房疾患		",N00-N99,泌尿生殖系统疾病,Hypertrophy of breast,2,0
N63,"未特指的乳房肿块	",N60-N64,"乳房疾患		",N00-N99,泌尿生殖系统疾病,Unspecified lump in breast,2,0
N64,"乳房的其他疾患	",N60-N64,"乳房疾患		",N00-N99,泌尿生殖系统疾病,Other disorders of breast,2,0
N70,"输卵管炎和卵巢炎	",N70-N77,"女性盆腔器官炎性疾病		",N00-N99,泌尿生殖系统疾病,Salpingitis and oophoritis,2,2
N71,"子宫炎性疾病,除外宫颈	",N70-N77,"女性盆腔器官炎性疾病		",N00-N99,泌尿生殖系统疾病,"Inflammatory disease of uterus, except cervix",2,2
N72,"宫颈炎性疾病	",N70-N77,"女性盆腔器官炎性疾病		",N00-N99,泌尿生殖系统疾病,Inflammatory disease of cervix uteri,2,0
N73,"其他女性盆腔炎性疾病	",N70-N77,"女性盆腔器官炎性疾病		",N00-N99,泌尿生殖系统疾病,Other female pelvic inflammatory diseases,2,2
N74,分类于他处的疾病引起的女性盆腔炎性疾患,N70-N77,"女性盆腔器官炎性疾病		",N00-N99,泌尿生殖系统疾病,Female pelvic inflammatory disorders in diseases classified elsewhere,2,0
N75,"前庭大腺[巴多林腺]疾病	",N70-N77,"女性盆腔器官炎性疾病		",N00-N99,泌尿生殖系统疾病,Diseases of Bartholin's gland,2,0
N76,"阴道和外阴的其他炎症	",N70-N77,"女性盆腔器官炎性疾病		",N00-N99,泌尿生殖系统疾病,Other inflammation of vagina and vulva,2,0
N77,分类于他处的疾病引起的外阴阴道溃疡和炎症,N70-N77,"女性盆腔器官炎性疾病		",N00-N99,泌尿生殖系统疾病,Vulvovaginal ulceration and inflammation in diseases classified elsewhere,2,0
N80,"子宫内膜异位症	",N80-N98,"女性生殖道非炎性疾患		",N00-N99,泌尿生殖系统疾病,Endometriosis,2,1
N81,"女性生殖器脱垂	",N80-N98,"女性生殖道非炎性疾患		",N00-N99,泌尿生殖系统疾病,Female genital prolapse,2,1
N82,"累及女性生殖道的瘘	",N80-N98,"女性生殖道非炎性疾患		",N00-N99,泌尿生殖系统疾病,Fistulae involving female genital tract,2,1
N83,"卵巢、输卵管和阔韧带的非炎性疾患	",N80-N98,"女性生殖道非炎性疾患		",N00-N99,泌尿生殖系统疾病,"Noninflammatory disorders of ovary, fallopian tube and broad ligament",2,0
N84,"女性生殖道息肉	",N80-N98,"女性生殖道非炎性疾患		",N00-N99,泌尿生殖系统疾病,Polyp of female genital tract,2,0
N85,"子宫其他非炎性疾患,除外宫颈	",N80-N98,"女性生殖道非炎性疾患		",N00-N99,泌尿生殖系统疾病,"Other noninflammatory disorders of uterus, except cervix",2,2
N86,"宫颈糜烂和外翻	",N80-N98,"女性生殖道非炎性疾患		",N00-N99,泌尿生殖系统疾病,Erosion and ectropion of cervix uteri,2,0
N87,"宫颈发育不良	",N80-N98,"女性生殖道非炎性疾患		",N00-N99,泌尿生殖系统疾病,Dysplasia of cervix uteri,2,0
N88,"宫颈其他非炎性疾患	",N80-N98,"女性生殖道非炎性疾患		",N00-N99,泌尿生殖系统疾病,Other noninflammatory disorders of cervix uteri,2,0
N89,"阴道的其他非炎性疾患	",N80-N98,"女性生殖道非炎性疾患		",N00-N99,泌尿生殖系统疾病,Other noninflammatory disorders of vagina,2,2
N90,"外阴和会阴的其他非炎性疾患	",N80-N98,"女性生殖道非炎性疾患		",N00-N99,泌尿生殖系统疾病,Other noninflammatory disorders of vulva and perineum,2,2
N91,"无月经、月经过少和月经稀少	",N80-N98,"女性生殖道非炎性疾患		",N00-N99,泌尿生殖系统疾病,"Absent, scanty and rare menstruation",2,1
N92,"月经过多、月经频繁和月经不规则	",N80-N98,"女性生殖道非炎性疾患		",N00-N99,泌尿生殖系统疾病,"Excessive, frequent and irregular menstruation",2,1
N93,"其他异常的子宫和阴道出血	",N80-N98,"女性生殖道非炎性疾患		",N00-N99,泌尿生殖系统疾病,Other abnormal uterine and vaginal bleeding,2,1
N94,"与女性生殖器官和月经周期有关的疼痛和其他情况	",N80-N98,"女性生殖道非炎性疾患		",N00-N99,泌尿生殖系统疾病,Pain and other conditions associated with female genital organs and menstrual cycle,2,2
N95,"绝经期和其他围绝经期的疾患	",N80-N98,"女性生殖道非炎性疾患		",N00-N99,泌尿生殖系统疾病,Menopausal and other perimenopausal disorders,2,1
N96,"习惯性流产	",N80-N98,"女性生殖道非炎性疾患		",N00-N99,泌尿生殖系统疾病,Habitual aborter,2,0
N97,"女性不孕症	",N80-N98,"女性生殖道非炎性疾患		",N00-N99,泌尿生殖系统疾病,Female infertility,2,1
N98,"与人工授精有关的并发症	",N80-N98,"女性生殖道非炎性疾患		",N00-N99,泌尿生殖系统疾病,Complications associated with artificial fertilization,2,0
